Title,Handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Diamond Shape (product.metafields.custom.diamond_shape),Diamond Colour (product.metafields.custom.diamond_colour),Diamond Clarity (product.metafields.custom.diamond_clarity),Total Carat Weight (product.metafields.custom.total_carat_weight),Setting Style (product.metafields.custom.setting_style),Made In (product.metafields.custom.made_in)
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,inset-diamond-huggie-earrings,,,,,,,,EAR0013-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radiant Halo Diamond Hoop Earrings,radiant-halo-diamond-hoop-earrings,"The Radiant Halo Diamond Hoop Earrings showcase an elegant interplay of baguette-cut and round brilliant diamonds, creating a striking halo-inspired silhouette with exceptional sparkle. Featuring 18 baguette diamonds and 16 round brilliant diamonds with an approx. total diamond weight of 0.77 carats, these contemporary hoops offer timeless sophistication for both everyday elegance and special occasions.<!-- split --><p>The Radiant Halo Diamond Hoop Earrings blend modern geometry with classic brilliance through a captivating arrangement of alternating baguette-cut and round brilliant diamonds. Precision-set around the front of each hoop, the combination of sleek baguette diamonds and sparkling round stones creates a radiant halo effect that catches the light from every angle.</p><p>Crafted in your choice of premium gold or platinum, the elegant open hoop silhouette offers a refined balance of architectural lines and timeless luxury. Designed with a secure post and butterfly back for comfortable all-day wear, these earrings effortlessly transition from daytime sophistication to evening glamour, making them a standout addition to any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Diamond Hoop Earrings, Halo Earrings, Baguette Diamonds, Round Brilliant Diamonds, Statement Earrings, Luxury Jewellery, Fine Jewellery, Contemporary Jewellery, Arlena",TRUE,active,EAR0014-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Radiant Halo Diamond Hoop Earrings | Arlena,Discover Arlena's Radiant Halo Diamond Hoop Earrings featuring 18 baguette and 16 round brilliant diamonds with approximately 0.77 carats total weight in an elegant halo-inspired design.,,,,,,,,New,FALSE,,,,,,"Baguette, Round Brilliant",,,Approx. 0.77 ct,"Four Claw, Bezel",Australia
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,radiant-halo-diamond-hoop-earrings,,,,,,,,EAR0014-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic Pavé Diamond Hoop Earrings,classic-pave-diamond-hoop-earrings,"The Classic Pavé Diamond Hoop Earrings embody timeless sophistication with a refined single row of round brilliant diamonds delicately pavé set along the front of each polished hoop. Featuring 76 round brilliant diamonds with an approx. total diamond weight of 0.38 carats, these elegant hoops deliver subtle sparkle and effortless versatility for everyday luxury and special occasions.<!-- split --><p>The Classic Pavé Diamond Hoop Earrings are designed to celebrate understated elegance through clean architectural lines and exceptional craftsmanship. A single row of meticulously pavé-set round brilliant diamonds traces the front of each polished hoop, creating a continuous ribbon of light while maintaining a sleek, contemporary profile.</p><p>Crafted in your choice of premium gold or platinum, the secure hinged huggie closure offers comfortable all-day wear with a seamless finish. Equally suited to everyday styling or evening occasions, these refined hoops are an enduring jewellery essential that pairs effortlessly with any collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Pavé Diamond Earrings, Diamond Hoop Earrings, Round Brilliant Diamonds, Huggie Earrings, Luxury Jewellery, Fine Jewellery, Everyday Jewellery, Contemporary Jewellery, Arlena",TRUE,active,EAR0015-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Classic Pavé Diamond Hoop Earrings | Arlena,Discover Arlena's Classic Pavé Diamond Hoop Earrings featuring 76 round brilliant diamonds with approximately 0.38 carats total weight. Timeless fine jewellery crafted in premium gold or platinum.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 0.38 ct,Pavé Setting,Australia
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-pave-diamond-hoop-earrings,,,,,,,,EAR0015-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heart Diamond Huggie Earrings,heart-diamond-huggie-earrings,"The Heart Diamond Huggie Earrings celebrate romance with a graceful row of 14 heart-cut diamonds, delivering approx. 2.25 carats total weight of exceptional brilliance.  Crafted in luxurious gold or platinum, their timeless silhouette and radiant sparkle make these earrings a meaningful statement for everyday elegance and life's special moments.<!-- split --><p>The Heart Diamond Huggie Earrings are a romantic interpretation of the classic huggie silhouette, featuring fourteen perfectly matched heart-cut diamonds that create a continuous display of brilliance along the front of each hoop. Expertly crafted in your choice of premium gold or platinum, each heart-shaped diamond is securely set to maximise light performance while preserving the elegant contours of the design.</p><p>A refined hinged huggie closure ensures a seamless fit and exceptional comfort, making these earrings ideal for everyday wear while remaining sophisticated enough for evening occasions. Symbolising love, elegance, and timeless beauty, they are a distinctive addition to any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Huggie Earrings, Heart Diamond Earrings, Heart Cut Diamond Earrings, Diamond Hoop Earrings, Heart Jewellery, Fine Jewellery, Luxury Jewellery, Romantic Jewellery, Everyday Luxury, Arlena",TRUE,active,EAR0016-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Heart Diamond Huggie Earrings | Arlena,Discover Arlena's Heart Diamond Huggie Earrings featuring 14 heart-cut diamonds in a timeless huggie design. Expertly crafted in premium gold or platinum for everyday elegance and special occasions.,,,,,,,,New,FALSE,,,,,,Heart Cut,,,Approx. 2.25 ct,Prong Setting,Australia
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,heart-diamond-huggie-earrings,,,,,,,,EAR0016-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald Cascade Diamond Drop Earrings,emerald-cascade-diamond-drop-earrings,"The Emerald Cascade Diamond Drop Earrings feature an elegant composition of pear, round, oval, and emerald-cut diamonds totalling 2.87 carats, creating a graceful cascade of brilliance. Expertly crafted in luxurious gold or platinum, these sophisticated drop earrings are designed to make a timeless statement for life's most memorable occasions.<!-- split --><p>The Emerald Cascade Diamond Drop Earrings showcase a striking vertical arrangement of 10 natural diamonds with a combined total diamond weight of 2.87 carats. Each earring features a harmonious sequence of a pear-cut diamond, brilliant round accents, an oval-cut centre stone, and a breathtaking emerald-cut diamond drop, creating exceptional sparkle and graceful movement.</p><p>Crafted in your choice of premium gold or platinum, the refined open-gallery setting allows maximum light to enter each stone, enhancing its natural brilliance. Elegant yet contemporary, these statement earrings are designed to elevate evening attire, bridal ensembles, and milestone celebrations while remaining timeless additions to any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Diamond Drop Earrings, Emerald Cut Diamond Earrings, Multi Shape Diamond Earrings, Pear Diamond Earrings, Oval Diamond Earrings, Statement Earrings, Bridal Jewellery, Fine Jewellery, Luxury Jewellery, Arlena",TRUE,active,EAR0017-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Emerald Cascade Diamond Drop Earrings | 2.87 CTW | Arlena,"Discover Arlena's Emerald Cascade Diamond Drop Earrings featuring 2.87 carats of pear, round, oval and emerald-cut natural diamonds. A timeless statement crafted in premium gold or platinum.",,,,,,,,New,FALSE,,,,,,"Emerald, Oval, Pear & Round Brilliant",,,Approx. 2.87 ct,Four-Prong Articulated Drop Setting,Australia
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cascade-diamond-drop-earrings,,,,,,,,EAR0017-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
